74.7	090	071.4	0-999	06.9	0-999	0-999	010.0	0
74.7	086	070.2	0-999	04.6	0-999	0-999	010.0	0
73.9	087	070.0	0-999	05.8	0-999	0-999	010.0	0
73.6	089	070.2	0-999	05.8	0-999	0-999	010.0	0
73.8	088	070.2	0-999	04.6	0-999	0-999	010.0	0
73.4	090	070.2	0-999	04.6	0-999	0-999	010.0	0
72.7	092	070.2	0-999	00.0	0-999	0-999	010.0	0
72.9	093	070.7	0-999	03.5	0-999	0-999	010.0	0
72.5	093	070.5	0-999	03.5	0-999	0-999	010.0	0
72.5	093	070.5	0-999	03.5	0-999	0-999	010.0	0
72.1	095	070.7	0-999	00.0	0-999	0-999	07.0	0
72.5	094	070.7	0-999	03.5	0-999	0-999	07.0	0
72.5	094	070.7	0-999	04.6	0-999	0-999	07.0	0
72.5	095	070.9	0-999	04.6	0-999	0-999	07.0	0
72.5	095	070.9	0-999	04.6	0-999	0-999	05.0	0
72.5	095	070.9	0-999	03.5	0-999	0-999	04.0	0
72.5	095	071.1	0-999	03.5	00.01	0-999	02.0	0
72.5	096	071.2	0-999	04.6	00.02	0-999	01.0	0
72.7	096	071.4	0-999	05.8	00.04	0-999	00.8	0
71.6	095	070.2	020.7	013.8	00.50	0-999	01.0	0
68.0	095	066.6	027.6	09.2	00.70	0-999	01.8	0
67.1	096	066.0	0-999	011.5	00.36	0-999	02.5	0
67.6	096	066.4	016.1	09.2	0-999	0-999	010.0	0
67.5	096	066.2	0-999	06.9	00.02	0-999	010.0	0
67.1	095	065.7	0-999	08.1	00.03	0-999	010.0	0
67.1	095	065.7	0-999	08.1	00.03	0-999	010.0	0
67.3	096	066.0	0-999	06.9	0-999	0-999	010.0	0
68.0	095	066.4	0-999	04.6	00.01	0-999	010.0	0
68.4	095	066.9	0-999	03.5	00.01	0-999	010.0	0
68.0	095	066.4	0-999	04.6	0-999	0-999	010.0	0
68.9	094	067.1	0-999	03.5	0-999	0-999	010.0	0
69.4	093	067.3	0-999	03.5	0-999	0-999	010.0	0
70.5	091	067.6	0-999	00.0	0-999	0-999	010.0	0
71.1	088	067.3	0-999	08.1	0-999	0-999	010.0	0
73.8	080	067.3	0-999	04.6	0-999	0-999	010.0	0
73.0	080	066.6	0-999	03.5	0-999	0-999	010.0	0
75.7	072	066.2	017.3	08.1	0-999	0-999	010.0	0
76.1	070	065.8	0-999	08.1	0-999	0-999	010.0	0
76.3	071	066.2	0-999	06.9	0-999	0-999	010.0	0
77.4	067	065.7	0-999	08.1	0-999	0-999	010.0	0
78.6	064	065.5	017.3	04.6	0-999	0-999	010.0	0
78.6	062	064.8	017.3	010.4	0-999	0-999	010.0	0
78.1	066	066.0	0-999	09.2	0-999	0-999	010.0	0
78.1	062	064.0	0-999	06.9	0-999	0-999	010.0	0
78.4	060	063.5	016.1	010.4	0-999	0-999	010.0	0
79.2	057	062.8	016.1	011.5	0-999	0-999	010.0	0
80.1	055	062.4	016.1	06.9	0-999	0-999	010.0	0
79.3	057	062.8	0-999	06.9	0-999	0-999	010.0	0
78.8	059	063.3	0-999	010.4	0-999	0-999	010.0	0
79.9	058	063.7	017.3	010.4	0-999	0-999	010.0	0
79.5	058	063.3	0-999	06.9	0-999	0-999	010.0	0
79.2	059	063.7	0-999	05.8	0-999	0-999	010.0	0
77.7	058	062.1	016.1	09.2	0-999	0-999	010.0	0
78.3	057	061.7	0-999	05.8	0-999	0-999	010.0	0
77.4	058	061.3	0-999	06.9	0-999	0-999	010.0	0
77.0	062	063.0	0-999	04.6	0-999	0-999	010.0	0
76.5	063	063.1	0-999	00.0	0-999	0-999	010.0	0
74.3	069	063.5	0-999	04.6	0-999	0-999	010.0	0
73.2	072	063.7	0-999	03.5	0-999	0-999	010.0	0
72.5	073	063.5	0-999	05.8	0-999	0-999	010.0	0
71.8	073	062.6	0-999	04.6	0-999	0-999	010.0	0
71.4	073	062.4	0-999	05.8	0-999	0-999	010.0	0
70.9	075	062.6	0-999	03.5	0-999	0-999	010.0	0
70.9	075	062.6	0-999	04.6	0-999	0-999	010.0	0
71.1	075	062.6	0-999	05.8	0-999	0-999	010.0	0
70.0	077	062.6	0-999	05.8	0-999	0-999	010.0	0
69.8	078	062.6	0-999	03.5	0-999	0-999	010.0	0
68.9	081	062.8	0-999	03.5	0-999	0-999	010.0	0
68.9	081	063.0	0-999	03.5	0-999	0-999	010.0	0
68.0	084	063.1	0-999	00.0	0-999	0-999	010.0	0
67.3	088	063.5	0-999	00.0	0-999	0-999	010.0	0
67.1	087	063.1	0-999	00.0	0-999	0-999	010.0	0
67.1	088	063.5	0-999	03.5	0-999	0-999	010.0	0
68.0	085	063.3	0-999	03.5	0-999	0-999	010.0	0
67.6	085	063.1	0-999	05.8	0-999	0-999	010.0	0
67.6	085	063.1	0-999	05.8	0-999	0-999	010.0	0
68.0	084	063.1	0-999	05.8	0-999	0-999	010.0	0
68.0	085	063.5	0-999	05.8	0-999	0-999	010.0	0
68.0	085	063.5	0-999	03.5	0-999	0-999	010.0	0
68.0	084	063.1	0-999	04.6	0-999	0-999	010.0	0
68.0	084	063.1	0-999	05.8	0-999	0-999	010.0	0
67.3	086	063.0	0-999	04.6	0-999	0-999	010.0	0
66.9	087	063.0	0-999	03.5	0-999	0-999	010.0	0
67.3	085	062.8	0-999	00.0	0-999	0-999	010.0	0
66.7	086	062.6	0-999	00.0	0-999	0-999	010.0	0
67.1	085	062.6	0-999	00.0	0-999	0-999	010.0	0
66.9	085	062.2	0-999	00.0	0-999	0-999	010.0	0
66.4	089	063.1	0-999	00.0	0-999	0-999	010.0	0
66.4	090	063.5	0-999	00.0	0-999	0-999	010.0	0
67.1	086	062.8	0-999	00.0	0-999	0-999	010.0	0
66.4	090	063.5	0-999	00.0	0-999	0-999	010.0	0
66.2	092	063.7	0-999	00.0	0-999	0-999	010.0	0
66.4	092	063.9	0-999	00.0	0-999	0-999	010.0	0
67.6	087	063.5	0-999	00.0	0-999	0-999	010.0	0
68.5	082	063.0	0-999	04.6	0-999	0-999	010.0	0
68.2	085	063.7	0-999	00.0	0-999	0-999	010.0	0
68.9	084	063.9	0-999	03.5	0-999	0-999	010.0	0
69.8	081	063.7	0-999	00.0	0-999	0-999	010.0	0
72.5	071	062.8	0-999	04.6	0-999	0-999	010.0	0
74.1	067	062.4	0-999	03.5	0-999	0-999	010.0	0
75.4	060	060.8	0-999	04.6	0-999	0-999	010.0	0
75.9	060	061.0	0-999	00.0	0-999	0-999	010.0	0
76.3	059	060.8	0-999	00.0	0-999	0-999	010.0	0
76.8	059	061.5	0-999	04.6	0-999	0-999	010.0	0
77.4	059	062.2	0-999	00.0	0-999	0-999	010.0	0
76.6	061	062.1	0-999	00.0	0-999	0-999	010.0	0
79.3	051	059.9	0-999	03.5	0-999	0-999	010.0	0
78.4	054	060.6	0-999	04.6	0-999	0-999	010.0	0
79.2	053	060.4	0-999	04.6	0-999	0-999	010.0	0
80.1	050	060.1	0-999	06.9	0-999	0-999	010.0	0
82.6	049	061.7	0-999	04.6	0-999	0-999	010.0	0
81.1	054	063.0	0-999	09.2	0-999	0-999	010.0	0
81.7	054	063.5	0-999	08.1	0-999	0-999	010.0	0
81.3	049	060.6	0-999	09.2	0-999	0-999	010.0	0
81.1	048	059.7	0-999	04.6	0-999	0-999	010.0	0
82.2	049	061.5	0-999	04.6	0-999	0-999	010.0	0
84.9	045	061.2	0-999	05.8	0-999	0-999	010.0	0
82.8	048	061.3	0-999	05.8	0-999	0-999	010.0	0
80.6	053	061.9	0-999	03.5	0-999	0-999	010.0	0
80.2	055	063.0	0-999	05.8	0-999	0-999	010.0	0
78.3	061	064.0	0-999	05.8	0-999	0-999	010.0	0
81.5	052	062.4	0-999	04.6	0-999	0-999	010.0	0
82.9	050	062.4	0-999	05.8	0-999	0-999	010.0	0
83.1	050	062.6	0-999	03.5	0-999	0-999	010.0	0
81.7	052	062.4	0-999	03.5	0-999	0-999	010.0	0
80.8	053	062.4	0-999	00.0	0-999	0-999	010.0	0
80.1	057	063.7	0-999	00.0	0-999	0-999	010.0	0
79.2	062	064.9	0-999	00.0	0-999	0-999	010.0	0
77.9	063	064.4	0-999	05.8	0-999	0-999	010.0	0
76.5	068	065.1	0-999	06.9	0-999	0-999	010.0	0
71.4	089	068.0	0-999	09.2	00.26	0-999	01.5	0
70.5	091	067.8	0-999	00.0	00.36	0-999	07.0	0
69.1	092	066.7	0-999	09.2	00.03	0-999	01.2	0
69.6	091	066.9	0-999	03.5	00.08	0-999	07.0	0
69.3	093	067.3	0-999	05.8	00.09	0-999	010.0	0
69.3	095	067.6	0-999	03.5	00.09	0-999	010.0	0
69.3	096	068.0	0-999	05.8	0-999	0-999	010.0	0
68.4	095	066.9	0-999	06.9	0-999	0-999	010.0	0
67.8	095	066.4	0-999	06.9	0-999	0-999	010.0	0
67.5	096	066.2	0-999	04.6	0-999	0-999	010.0	0
67.3	096	066.0	0-999	04.6	0-999	0-999	010.0	0
66.9	095	065.5	0-999	03.5	0-999	0-999	010.0	0
66.4	096	065.1	0-999	03.5	0-999	0-999	010.0	0
66.4	096	065.3	0-999	05.8	0-999	0-999	010.0	0
66.4	096	065.3	0-999	05.8	0-999	0-999	010.0	0
67.1	095	065.7	0-999	04.6	0-999	0-999	010.0	0
67.1	095	065.7	0-999	04.6	00.01	0-999	010.0	0
67.3	096	066.0	0-999	05.8	00.01	0-999	010.0	0
67.1	096	065.8	0-999	03.5	0-999	0-999	010.0	0
67.3	096	066.2	0-999	03.5	0-999	0-999	010.0	0
67.5	096	066.2	0-999	04.6	0-999	0-999	010.0	0
67.3	096	066.2	0-999	06.9	0-999	0-999	010.0	0
67.5	096	066.2	0-999	04.6	0-999	0-999	010.0	0
67.5	096	066.2	0-999	06.9	0-999	0-999	010.0	0
67.5	096	066.2	0-999	08.1	0-999	0-999	010.0	0
67.1	096	065.8	0-999	09.2	0-999	0-999	010.0	0
67.1	095	065.7	0-999	09.2	0-999	0-999	010.0	0
67.1	095	065.7	0-999	06.9	0-999	0-999	010.0	0
67.1	095	065.7	0-999	08.1	0-999	0-999	010.0	0
67.1	095	065.7	0-999	08.1	0-999	0-999	010.0	0
67.1	096	065.8	0-999	08.1	0-999	0-999	010.0	0
67.5	096	066.4	0-999	05.8	0-999	0-999	03.0	0
68.0	096	066.7	0-999	06.9	0-999	0-999	01.2	0
68.0	097	067.1	0-999	05.8	0-999	0-999	01.0	0
68.2	096	067.1	0-999	05.8	0-999	0-999	00.5	0
68.2	096	067.1	0-999	04.6	0-999	0-999	00.2	0
68.4	096	067.3	0-999	04.6	0-999	0-999	00.2	0
68.5	096	067.5	0-999	05.8	0-999	0-999	00.5	0
68.9	096	067.6	0-999	04.6	0-999	0-999	02.5	0
68.9	096	067.8	0-999	06.9	0-999	0-999	01.5	0
69.1	096	068.0	0-999	08.1	0-999	0-999	05.0	0
69.3	096	068.2	0-999	05.8	0-999	0-999	07.0	0
69.8	096	068.5	0-999	08.1	0-999	0-999	07.0	0
70.3	096	069.1	0-999	08.1	0-999	0-999	010.0	0
72.7	090	069.6	0-999	09.2	0-999	0-999	010.0	0
75.4	081	069.1	0-999	05.8	0-999	0-999	010.0	0
76.1	078	068.7	0-999	06.9	0-999	0-999	010.0	0
78.1	069	067.3	017.3	09.2	0-999	0-999	010.0	0
79.0	066	066.7	018.4	011.5	0-999	0-999	010.0	0
78.1	073	068.7	017.3	05.8	0-999	0-999	010.0	0
80.4	065	067.6	018.4	012.7	0-999	0-999	010.0	0
80.4	064	067.1	016.1	010.4	0-999	0-999	010.0	0
77.5	072	068.0	019.6	09.2	0-999	0-999	010.0	0
81.1	064	067.8	016.1	09.2	0-999	0-999	010.0	0
82.0	060	066.9	018.4	09.2	0-999	0-999	010.0	0
82.2	057	065.7	021.9	09.2	0-999	0-999	010.0	0
81.5	059	066.0	018.4	06.9	0-999	0-999	010.0	0
82.9	055	065.3	017.3	010.4	0-999	0-999	010.0	0
81.7	057	065.1	017.3	08.1	0-999	0-999	010.0	0
81.3	058	065.3	020.7	013.8	0-999	0-999	010.0	0
81.7	057	064.9	016.1	010.4	0-999	0-999	010.0	0
82.6	056	065.5	018.4	012.7	0-999	0-999	010.0	0
71.4	085	066.6	028.8	09.2	00.03	0-999	04.0	0
72.1	087	068.0	018.4	010.4	0-999	0-999	010.0	0
74.5	086	070.0	0-999	04.6	0-999	0-999	010.0	0
76.1	082	070.2	0-999	08.1	0-999	0-999	010.0	0
76.3	082	070.3	0-999	05.8	0-999	0-999	010.0	0
76.6	081	070.5	0-999	04.6	0-999	0-999	010.0	0
76.3	080	069.6	0-999	05.8	0-999	0-999	010.0	0
75.7	081	069.4	0-999	05.8	0-999	0-999	010.0	0
76.6	078	069.3	0-999	04.6	0-999	0-999	010.0	0
75.6	080	068.9	0-999	03.5	0-999	0-999	010.0	0
74.5	083	069.1	0-999	00.0	0-999	0-999	010.0	0
73.8	085	069.1	0-999	03.5	0-999	0-999	010.0	0
73.4	086	068.9	0-999	03.5	0-999	0-999	010.0	0
72.5	088	068.9	0-999	04.6	0-999	0-999	010.0	0
72.1	089	068.9	0-999	05.8	0-999	0-999	010.0	0
72.1	088	068.4	0-999	05.8	0-999	0-999	010.0	0
71.6	088	068.0	0-999	05.8	0-999	0-999	010.0	0
71.4	089	068.0	0-999	05.8	0-999	0-999	010.0	0
71.2	089	068.0	0-999	03.5	0-999	0-999	010.0	0
71.1	090	068.0	0-999	03.5	0-999	0-999	010.0	0
70.7	090	067.6	0-999	04.6	0-999	0-999	010.0	0
70.3	091	067.5	0-999	03.5	0-999	0-999	010.0	0
69.8	091	067.1	0-999	03.5	0-999	0-999	010.0	0
69.8	090	066.7	0-999	04.6	0-999	0-999	010.0	0
69.8	090	066.7	0-999	04.6	0-999	0-999	010.0	0
70.2	088	066.6	0-999	05.8	0-999	0-999	010.0	0
70.0	088	066.4	0-999	04.6	0-999	0-999	010.0	0
70.2	088	066.6	0-999	04.6	0-999	0-999	010.0	0
70.0	088	066.4	0-999	04.6	0-999	0-999	010.0	0
69.8	089	066.4	0-999	06.9	0-999	0-999	010.0	0
69.8	089	066.4	0-999	08.1	0-999	0-999	010.0	0
70.0	088	066.4	0-999	08.1	0-999	0-999	010.0	0
69.8	089	066.4	0-999	06.9	0-999	0-999	010.0	0
69.8	088	066.2	0-999	06.9	0-999	0-999	010.0	0
69.4	088	065.8	0-999	06.9	0-999	0-999	010.0	0
68.9	089	065.5	0-999	05.8	0-999	0-999	010.0	0
68.9	088	065.3	0-999	06.9	0-999	0-999	010.0	0
68.9	087	064.9	0-999	06.9	0-999	0-999	010.0	0
68.5	088	064.8	0-999	08.1	0-999	0-999	010.0	0
68.5	088	064.8	0-999	06.9	0-999	0-999	010.0	0
68.5	088	064.8	0-999	06.9	0-999	0-999	010.0	0
68.4	089	064.9	0-999	06.9	0-999	0-999	010.0	0
68.4	089	065.1	0-999	08.1	0-999	0-999	010.0	0
68.9	088	065.3	0-999	010.4	0-999	0-999	010.0	0
70.2	086	065.7	0-999	08.1	0-999	0-999	010.0	0
70.0	087	065.8	0-999	08.1	0-999	0-999	010.0	0
70.7	086	066.2	0-999	010.4	0-999	0-999	010.0	0
72.7	082	066.9	016.1	011.5	0-999	0-999	010.0	0
74.8	077	067.1	017.3	011.5	0-999	0-999	010.0	0
76.6	072	066.9	0-999	09.2	0-999	0-999	010.0	0
77.2	071	067.1	019.6	011.5	0-999	0-999	010.0	0
78.6	067	066.9	017.3	010.4	0-999	0-999	010.0	0
79.7	064	066.4	017.3	011.5	0-999	0-999	010.0	0
80.8	059	065.1	019.6	012.7	0-999	0-999	010.0	0
81.3	057	064.8	020.7	012.7	0-999	0-999	010.0	0
80.2	058	064.4	0-999	08.1	0-999	0-999	010.0	0
80.4	057	063.7	0-999	09.2	0-999	0-999	010.0	0
82.0	050	061.5	016.1	08.1	0-999	0-999	010.0	0
82.4	042	057.0	020.7	013.8	0-999	0-999	010.0	0
83.3	039	055.9	024.2	017.3	0-999	0-999	010.0	0
84.6	033	052.9	020.7	012.7	0-999	0-999	010.0	0
83.8	038	055.8	020.7	013.8	0-999	0-999	010.0	0
85.5	039	057.6	018.4	08.1	0-999	0-999	010.0	0
86.4	035	055.8	019.6	012.7	0-999	0-999	010.0	0
83.7	035	053.6	025.3	011.5	0-999	0-999	010.0	0
85.6	032	052.7	021.9	011.5	0-999	0-999	010.0	0
86.4	030	051.1	0-999	011.5	0-999	0-999	010.0	0
86.5	028	049.6	019.6	010.4	0-999	0-999	010.0	0
87.1	030	052.2	020.7	09.2	0-999	0-999	010.0	0
86.9	030	052.0	019.6	09.2	0-999	0-999	010.0	0
87.3	028	050.0	020.7	010.4	0-999	0-999	010.0	0
86.9	028	050.2	018.4	08.1	0-999	0-999	010.0	0
86.5	030	051.3	018.4	05.8	0-999	0-999	010.0	0
86.4	030	051.6	023.0	012.7	0-999	0-999	010.0	0
86.2	030	051.1	020.7	012.7	0-999	0-999	010.0	0
86.2	029	050.5	021.9	012.7	0-999	0-999	010.0	0
84.7	032	052.0	019.6	06.9	0-999	0-999	010.0	0
83.7	032	050.9	0-999	09.2	0-999	0-999	010.0	0
84.2	033	052.3	018.4	09.2	0-999	0-999	010.0	0
83.5	034	052.5	0-999	05.8	0-999	0-999	010.0	0
81.0	037	052.5	0-999	06.9	0-999	0-999	010.0	0
80.2	039	053.2	0-999	06.9	0-999	0-999	010.0	0
78.6	042	053.8	0-999	04.6	0-999	0-999	010.0	0
77.2	044	054.0	0-999	05.8	0-999	0-999	010.0	0
76.1	046	054.0	0-999	05.8	0-999	0-999	010.0	0
75.6	047	054.0	0-999	04.6	0-999	0-999	010.0	0
75.0	048	054.1	0-999	05.8	0-999	0-999	010.0	0
74.3	050	054.3	0-999	05.8	0-999	0-999	010.0	0
73.8	051	054.5	0-999	05.8	0-999	0-999	010.0	0
73.4	051	054.5	0-999	04.6	0-999	0-999	010.0	0
73.4	050	054.0	0-999	06.9	0-999	0-999	010.0	0
72.9	051	053.8	0-999	06.9	0-999	0-999	010.0	0
72.5	052	054.0	0-999	05.8	0-999	0-999	010.0	0
72.5	052	054.0	0-999	05.8	0-999	0-999	010.0	0
71.6	054	054.1	0-999	06.9	0-999	0-999	010.0	0
71.8	054	054.5	0-999	08.1	0-999	0-999	010.0	0
71.8	054	054.3	0-999	08.1	0-999	0-999	010.0	0
71.8	054	054.5	0-999	06.9	0-999	0-999	010.0	0
71.8	054	054.5	0-999	06.9	0-999	0-999	010.0	0
71.2	055	054.5	0-999	05.8	0-999	0-999	010.0	0
70.5	057	054.7	0-999	08.1	0-999	0-999	010.0	0
70.7	057	054.7	0-999	06.9	0-999	0-999	010.0	0
70.9	056	054.7	0-999	08.1	0-999	0-999	010.0	0
70.7	057	054.7	0-999	08.1	0-999	0-999	010.0	0
70.2	058	054.9	0-999	08.1	0-999	0-999	010.0	0
69.6	061	055.4	0-999	06.9	0-999	0-999	010.0	0
69.4	061	055.4	0-999	06.9	0-999	0-999	010.0	0
69.3	061	055.4	0-999	06.9	0-999	0-999	010.0	0
68.9	062	055.4	0-999	08.1	0-999	0-999	010.0	0
68.9	062	055.6	0-999	08.1	0-999	0-999	010.0	0
68.5	063	055.6	0-999	06.9	0-999	0-999	010.0	0
68.4	064	055.6	0-999	08.1	0-999	0-999	010.0	0
68.0	064	055.6	0-999	08.1	0-999	0-999	010.0	0
67.8	064	055.4	0-999	09.2	0-999	0-999	010.0	0
68.0	064	055.6	0-999	08.1	0-999	0-999	010.0	0
68.7	063	055.8	0-999	09.2	0-999	0-999	010.0	0
69.8	062	056.3	0-999	08.1	0-999	0-999	010.0	0
71.2	060	056.5	0-999	09.2	0-999	0-999	010.0	0
72.7	058	057.2	0-999	09.2	0-999	0-999	010.0	0
73.4	058	057.6	0-999	06.9	0-999	0-999	010.0	0
74.5	057	058.3	0-999	06.9	0-999	0-999	010.0	0
76.1	055	058.6	0-999	09.2	0-999	0-999	010.0	0
77.4	052	058.3	0-999	06.9	0-999	0-999	010.0	0
78.8	050	058.5	016.1	08.1	0-999	0-999	010.0	0
81.1	046	058.3	0-999	08.1	0-999	0-999	010.0	0
82.0	042	056.7	016.1	012.7	0-999	0-999	010.0	0
81.5	042	056.1	016.1	09.2	0-999	0-999	010.0	0
82.8	038	054.9	017.3	011.5	0-999	0-999	010.0	0
83.5	036	053.6	0-999	09.2	0-999	0-999	010.0	0
84.0	036	054.3	0-999	011.5	0-999	0-999	010.0	0
84.2	035	053.4	0-999	05.8	0-999	0-999	010.0	0
84.4	034	053.4	0-999	08.1	0-999	0-999	010.0	0
84.7	034	053.8	0-999	08.1	0-999	0-999	010.0	0
85.1	034	053.4	017.3	05.8	0-999	0-999	010.0	0
85.1	033	053.1	0-999	00.0	0-999	0-999	010.0	0
86.5	031	052.5	0-999	05.8	0-999	0-999	010.0	0
86.2	033	053.6	0-999	08.1	0-999	0-999	010.0	0
86.4	033	053.8	0-999	03.5	0-999	0-999	010.0	0
87.8	032	054.7	0-999	08.1	0-999	0-999	010.0	0
87.1	031	053.2	0-999	06.9	0-999	0-999	010.0	0
87.1	032	053.6	0-999	08.1	0-999	0-999	010.0	0
87.3	032	054.3	09.2	03.5	0-999	0-999	010.0	0
88.0	032	054.5	0-999	05.8	0-999	0-999	010.0	0
88.0	030	053.1	0-999	05.8	0-999	0-999	010.0	0
88.0	031	053.4	0-999	05.8	0-999	0-999	010.0	0
87.6	032	054.1	0-999	03.5	0-999	0-999	010.0	0
87.4	031	053.6	0-999	05.8	0-999	0-999	010.0	0
87.4	030	052.5	0-999	03.5	0-999	0-999	010.0	0
86.7	032	054.0	0-999	03.5	0-999	0-999	010.0	0
86.4	033	054.3	0-999	06.9	0-999	0-999	010.0	0
86.0	034	054.5	0-999	03.5	0-999	0-999	010.0	0
85.1	034	054.1	0-999	04.6	0-999	0-999	010.0	0
83.8	038	055.4	0-999	00.0	0-999	0-999	010.0	0
82.4	043	057.9	0-999	04.6	0-999	0-999	010.0	0
80.2	047	058.3	0-999	03.5	0-999	0-999	010.0	0
78.8	051	059.0	0-999	03.5	0-999	0-999	010.0	0
77.5	053	059.0	0-999	03.5	0-999	0-999	010.0	0
77.0	052	058.3	0-999	05.8	0-999	0-999	010.0	0
77.0	052	058.1	0-999	04.6	0-999	0-999	010.0	0
76.5	053	058.1	0-999	05.8	0-999	0-999	010.0	0
76.1	054	058.1	0-999	05.8	0-999	0-999	010.0	0
76.1	053	057.6	0-999	05.8	0-999	0-999	010.0	0
75.4	054	057.9	0-999	06.9	0-999	0-999	010.0	0
75.2	055	058.1	0-999	06.9	0-999	0-999	010.0	0
74.7	056	058.1	0-999	06.9	0-999	0-999	010.0	0
74.3	058	058.5	0-999	06.9	0-999	0-999	010.0	0
74.3	058	058.6	0-999	06.9	0-999	0-999	010.0	0
73.8	059	058.6	0-999	08.1	0-999	0-999	010.0	0
73.4	059	058.5	0-999	08.1	0-999	0-999	010.0	0
73.4	060	058.8	0-999	08.1	0-999	0-999	010.0	0
73.4	060	058.6	0-999	08.1	0-999	0-999	010.0	0
73.4	060	058.8	0-999	06.9	0-999	0-999	010.0	0
72.9	062	059.0	0-999	0-999	0-999	0-999	010.0	0
72.9	062	059.0	0-999	0-999	0-999	0-999	010.0	0
72.7	062	059.0	0-999	06.9	0-999	0-999	010.0	0
72.5	062	059.0	0-999	06.9	0-999	0-999	010.0	0
72.1	062	058.6	0-999	06.9	0-999	0-999	010.0	0
72.0	063	058.6	0-999	06.9	0-999	0-999	010.0	0
72.0	063	058.6	0-999	05.8	0-999	0-999	010.0	0
71.6	064	058.6	0-999	06.9	0-999	0-999	010.0	0
71.2	064	058.5	0-999	06.9	0-999	0-999	010.0	0
70.9	064	058.3	0-999	06.9	0-999	0-999	010.0	0
70.7	065	058.3	0-999	06.9	0-999	0-999	010.0	0
70.3	066	058.3	0-999	06.9	0-999	0-999	010.0	0
70.3	065	058.1	0-999	08.1	0-999	0-999	010.0	0
70.2	066	058.3	0-999	08.1	0-999	0-999	010.0	0
70.0	067	058.6	0-999	06.9	0-999	0-999	010.0	0
70.7	066	059.0	0-999	06.9	0-999	0-999	010.0	0
71.6	066	059.9	0-999	05.8	0-999	0-999	010.0	0
73.4	065	060.8	0-999	00.0	0-999	0-999	010.0	0
74.7	063	061.2	0-999	00.0	0-999	0-999	010.0	0
75.7	063	062.4	0-999	00.0	0-999	0-999	010.0	0
77.4	063	063.9	0-999	00.0	0-999	0-999	010.0	0
79.0	062	065.1	0-999	00.0	0-999	0-999	010.0	0
80.8	061	066.4	0-999	03.5	0-999	0-999	010.0	0
